what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223938651929
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223938654335
executed,command,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui.format.document,1223938662499
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223938663246
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223938681974
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223938742714
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223938745797
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223938748946
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223938751220
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223938760292
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223938760326
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223938760384
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223938761195
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223938761579
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223938764572
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223938767249
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223938768883
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223938768996
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223938770324
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223938771813
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1223938775961
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1223938776752
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223938777647
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223938778709
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223938781323
