what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930255428
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223930260809
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930266748
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930267989
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223930275227
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930278423
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930279776
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930281747
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930283014
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223930288218
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223930294219
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930296734
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930297643
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930298064
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930299042
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223930304620
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223930310764
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930316860
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930318365
executed,command,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui.format.document,1223930323729
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223930326269
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930326809
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930370222
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930371106
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930378318
