what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1223930816288
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223930818190
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1223930850333
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223930855802
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930862576
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930869526
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930875417
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930910841
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930913675
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930915207
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223930915226
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930923400
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223930927338
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223930927371
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930927386
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223930928848
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930931874
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930932352
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930932786
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930938383
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930939738
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223930948670
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223930949992
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223930950639
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223930951027
