what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223931217199
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223931220861
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223931244034
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1223931258891
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1223931286174
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223931301728
executed,command,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui.format.document,1223931311118
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223931330680
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931340618
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931342995
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223931343664
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931345845
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931594634
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223931600890
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223931611092
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931614743
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931639041
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931642723
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931924631
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931926612
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931941479
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931944115
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223931952898
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223931952929
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223931952960
