what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1223876721101
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1223876721678
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1223876722084
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1223876722443
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1223876723488
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1223876723831
started,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1223876729603
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1223876729837
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1223876730071
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1223876730305
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1223876730523
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1223876730913
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1223876731257
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.redo,1223876731725
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223876734267
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1223877641532
closed,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223877641548
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223877643716
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1223877649379
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1223877649395
started,bundle,org.eclipse.mylyn.pde.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.pde.ui,1223877649738
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1223877649738
closed,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223877649785
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.exit,1223877649987
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1223877650065
