what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223936657412
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223936658125
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223936659146
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223936660323
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223936668971
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223936673552
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1223936678075
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1223936679261
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223936680489
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223936681192
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223936681653
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223936683957
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223936692018
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223936693899
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223936694542
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223936700256
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223936712137
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223936720811
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223936728419
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223936732644
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223936737418
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223936738296
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223936762358
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223936763438
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223936765212
