what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935110826
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1223935114857
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1223935115550
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223935118755
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935119466
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935138493
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1223935147191
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223935151187
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935151726
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935158261
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935170497
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935174517
executed,command,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui.format.document,1223935178918
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935180476
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935191254
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935193730
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935212728
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935213499
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935271049
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935271548
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935271674
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935271954
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935272699
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935274657
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223935286479
