what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935601921
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935641207
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935641877
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935654115
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935656629
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223935675443
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223935675474
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935675526
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223935676429
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935676828
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935685254
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935691318
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935692777
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935692891
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935700303
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223935703411
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935712124
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935749608
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223935750491
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1223935753851
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223935755080
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223935755897
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935761158
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935768904
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223935773028
